8861	55885	hprd
164	1174	hprd
124583	2987	kegg
2982	4843	kegg
131034	9040	hprd
5058	4089	hprd
3694	7058	kegg
2054	10497	hprd
7855	4920	hprd
7040	4087	kegg
7169	6273	hprd
961	6005	hprd
9400	1937	hprd
8878	2888	hprd
3632	23236	kegg
5682	5684	hprd
7923	54659	kegg
641	2177	hprd
7879	5876	hprd
9697	2959	hprd
2948	1559	kegg
203447	1072	hprd
4636	4628	kegg
4583	9842	hprd
1998	861	hprd
240	2879	kegg
223	6470	kegg
2260	2253	hprd,kegg
5164	5163	hprd
53632	5562	hprd
9350	7473	kegg
3490	6366	hprd
1981	1974	hprd
7965	2275	hprd
9513	81628	hprd
3276	8648	hprd
2624	5371	hprd
1459	3159	hprd
2595	2717	kegg
112	10201	kegg
162	472	hprd
1124	7917	hprd
4036	2638	hprd
51763	5590	kegg
9370	6517	kegg
64422	9140	hprd
57109	2099	hprd
5111	7374	hprd
5432	54535	hprd
9088	5300	hprd
10060	3764	hprd
8850	3516	hprd,kegg
5519	1019	hprd
440275	4086	hprd
442204	5501	kegg
5077	1616	hprd
953	954	kegg
252995	3678	kegg
11244	8553	hprd
8871	8396	kegg
5336	801	kegg
1800	26128	hprd
22820	6892	hprd
1822	1954	hprd
1400	8087	hprd
7276	780	hprd
10403	4085	hprd
10392	841	hprd
23420	56926	hprd
3708	5582	kegg
1946	2048	hprd
1559	113612	kegg
3303	6310	hprd
3866	9099	hprd
4090	3209	hprd
1822	55700	hprd
57534	1601	hprd
613	6714	hprd
5494	773	hprd
53832	868	kegg
4223	5075	hprd
387	103910	kegg
8515	83660	kegg
5580	4216	kegg
23396	8871	kegg
284541	81579	kegg
387082	7415	hprd
2587	51083	hprd
4143	10196	kegg
22948	6950	hprd
6373	6772	kegg
29979	2060	hprd
2547	3221	hprd
6262	8913	kegg
7175	9972	hprd
161	1174	hprd
7534	1676	hprd
51466	23268	hprd
2161	3848	hprd
8648	2100	hprd
8394	382	hprd
57818	5563	kegg
5763	2908	hprd
7490	1387	hprd
51478	10720	kegg
1434	80021	hprd
5621	4684	hprd
377841	5139	kegg
894	7703	hprd
8839	3480	hprd
9025	10477	hprd
9493	5347	hprd
148022	7098	hprd,kegg
10524	10574	hprd
10449	145226	kegg
6257	5106	kegg
5578	3695	kegg
6732	7532	hprd
23404	56915	hprd
4651	810	hprd
6850	5777	hprd,kegg
93408	85366	kegg
6882	5970	hprd
7138	79156	hprd
1852	5594	hprd,kegg
391	7046	hprd
4950	2705	hprd
5962	7430	hprd
5594	5058	hprd
10159	5972	hprd
3674	7448	kegg
5336	5533	kegg
23162	23542	hprd
7408	5217	hprd
22797	4286	hprd
665	55816	hprd
5880	5609	kegg
3694	83660	kegg
26060	208	hprd
5521	5604	kegg
9212	10607	hprd
26281	4233	kegg
406	3320	hprd
5947	4036	hprd
5295	7410	kegg
1736	1937	hprd
5770	5159	hprd
3685	2316	kegg
2274	7273	hprd
5553	207	hprd
5777	3821	hprd,kegg
6990	921	hprd
3198	30008	hprd
23164	387	hprd
4051	5320	kegg
9020	8518	hprd
23191	5879	hprd,kegg
5453	3159	hprd
25805	11063	hprd
2997	2992	hprd
3066	5925	kegg
2033	51176	hprd,kegg
79187	1020	hprd
51251	83594	kegg
122481	93034	kegg
2044	25	kegg
3595	3716	kegg
3265	3725	kegg
10211	51280	hprd
2335	1294	hprd
79717	53354	kegg
2065	2316	hprd
3799	10971	hprd
5595	2213	hprd
57678	253558	kegg
93	8200	hprd
5609	4217	hprd
90	64284	hprd
8328	9093	hprd
6311	5358	hprd
259230	7357	kegg
10808	3312	hprd
367	4193	hprd
3708	51196	kegg
59	375189	kegg
2770	2057	hprd
1291	2252	hprd
6300	5778	kegg
695	4615	hprd
196883	5139	kegg
10327	501	kegg
6445	8082	hprd
3993	5590	kegg
998	207	hprd
9060	6817	kegg
7157	55240	kegg
5315	5894	hprd
5470	801	hprd
8914	5187	hprd
2947	51060	kegg
354	6407	hprd
4174	6118	hprd
4221	9070	hprd
8399	113612	kegg
124583	3614	kegg
122481	1633	kegg
5434	2982	kegg
6695	4323	hprd
7082	421	hprd
2185	3716	hprd
79837	89869	kegg
5430	953	kegg
56994	8527	kegg
32	38	kegg
55209	11007	hprd
5829	5578	kegg
658	55622	hprd
23236	2775	kegg
3292	54579	kegg
55827	4087	hprd
9341	10134	hprd
5294	5170	kegg
4922	1363	hprd
5713	5861	hprd
50807	30011	hprd
28996	8626	hprd
57530	4621	kegg
2923	30001	hprd
1915	27258	hprd
122481	4833	kegg
3276	3190	hprd
135458	5883	hprd
865	1114	hprd
5093	22913	hprd
5293	5728	kegg
2675	2668	hprd
7372	139596	kegg
731	735	hprd,kegg
1380	930	hprd
8898	3101	kegg
2623	23462	hprd
3460	3716	kegg
6525	58	hprd
8655	203068	hprd
3910	51003	hprd
10513	23212	hprd
1295	30008	hprd
5170	6197	hprd
5934	1021	kegg
4790	8945	hprd
122953	2033	hprd
5335	3932	hprd
2185	3932	hprd
9402	10399	hprd
3146	55791	hprd
9533	108	kegg
5764	9905	hprd
57154	7465	hprd
1903	2776	hprd
4882	5152	kegg
55894	1235	hprd
367	367	kegg
50848	4301	hprd,kegg
64376	11007	hprd
6482	3938	kegg
51082	4830	kegg
3399	4090	kegg
10524	322	hprd
57562	11143	hprd
2986	5144	kegg
57685	57178	hprd
54361	7855	kegg
8658	4012	hprd
4122	8518	hprd
3656	7189	hprd
29967	9499	hprd
55824	2534	hprd
2869	154	hprd
10273	3308	hprd
1111	8454	hprd
5116	5108	hprd
2941	1544	kegg
64902	16	kegg
8328	9146	hprd
22981	84516	hprd
6790	10403	hprd
8202	10521	hprd
83594	54981	kegg
6476	2629	kegg
7532	1915	hprd
5747	3676	kegg
4157	4160	hprd
5660	9620	hprd
51728	107	kegg
7365	1572	kegg
189	9627	hprd
7535	23624	kegg
8878	2892	hprd
6898	10667	kegg
10207	9080	kegg
30814	2768	kegg
10434	5320	kegg
2931	1390	hprd
4952	5861	hprd
2051	867	hprd
8204	10014	hprd
1857	4853	kegg
25	6091	hprd
2309	7534	hprd
54998	6790	hprd
10451	7791	hprd
5499	3014	hprd
8723	5159	hprd
5837	5238	kegg
10456	5244	hprd
5150	51292	kegg
471	1719	kegg
940	3592	hprd
8615	6811	hprd
5034	1300	hprd
112950	892	hprd
79987	4093	hprd
10769	10519	hprd
5090	4211	hprd
60598	7533	hprd
3838	5079	hprd
84911	10155	hprd
5337	8527	kegg
7874	7189	hprd
5566	2697	kegg
25942	604	hprd
23659	8398	kegg
23054	9439	hprd
29949	53832	hprd
1278	6385	kegg
6095	5629	hprd
60676	55729	hprd
6258	1622	kegg
81857	5469	hprd
7314	3105	hprd
7917	9804	hprd
143	9961	hprd
10475	8737	hprd
55808	2589	kegg
6252	79666	hprd
8315	672	hprd
5294	26230	kegg
8417	6845	hprd
9994	6672	hprd
5836	280	kegg
2113	2908	hprd
23152	29072	hprd
65985	38	kegg
5601	9467	hprd
5140	2766	kegg
6517	7311	hprd
5430	5315	kegg
10672	1499	hprd
1394	2781	kegg
2908	6774	hprd
89869	5579	kegg
5432	5433	hprd
3067	114049	kegg
7520	7155	hprd
1573	8398	kegg
5436	2983	kegg
3866	79873	hprd
5331	9162	kegg
9001	55755	hprd
29967	88	hprd
3421	55753	kegg
2033	10215	hprd
6714	5062	hprd
2339	11156	hprd
1028	1021	kegg
5426	29922	kegg
3490	3627	hprd
59272	51738	hprd
1644	54496	kegg
2324	3791	hprd
2259	5159	kegg
4633	91807	kegg
7750	6498	hprd
9456	9454	hprd
8398	2781	kegg
5333	8527	kegg
57530	103910	kegg
5925	3725	hprd
26353	9531	hprd
11151	60	hprd
4760	801	hprd
6432	8446	hprd
25855	6605	hprd
26191	867	hprd
990	5111	hprd
1558	2053	kegg
7364	9836	kegg
8317	1729	hprd
80326	8323	kegg
11336	5898	hprd
51196	5289	kegg
595	5933	hprd,kegg
2057	3718	kegg
3620	55170	kegg
4850	10477	hprd
5916	10957	hprd
958	3312	hprd
124583	10714	kegg
2273	59269	hprd
64506	23095	hprd
382	162	hprd
9869	6783	hprd
2130	387923	hprd
7874	23613	hprd
22981	51562	hprd
55692	65990	hprd
5531	8030	hprd
6616	23557	hprd
5501	5511	hprd
4843	5970	kegg
8503	22800	kegg
9021	3575	kegg
23533	7535	kegg
509	5074	hprd
9402	11184	hprd
90	6256	hprd
5921	3845	kegg
23533	868	kegg
11128	124583	kegg
2720	3073	kegg
1875	5933	hprd
9378	23499	hprd
27247	84273	hprd
55805	8533	hprd
55577	5973	kegg
130	218	kegg
4756	9423	hprd
23767	2260	hprd
7082	149461	kegg
11261	10725	kegg
150084	333926	kegg
2950	64816	kegg
5337	8612	kegg
22883	321	hprd
5295	10000	kegg
6612	55553	hprd
3673	2318	kegg
10552	7454	kegg
9863	92	hprd
383	4942	kegg
1975	8661	hprd
6310	10147	hprd
10200	83658	hprd
84265	109	kegg
6772	7852	hprd
9467	5602	hprd
8539	2247	hprd
280	178	kegg
4089	4205	hprd
2492	7311	hprd
1956	1499	hprd,kegg
892	1018	hprd
5566	5594	kegg
5365	54910	kegg
128	10941	kegg
56893	56937	hprd
3725	10302	hprd
5531	9785	hprd
5973	8898	kegg
5595	3299	hprd
5768	56893	hprd
3150	3660	hprd
60559	84444	kegg
10524	1942	hprd
2944	51060	kegg
10196	23498	kegg
56994	8398	kegg
221	4128	kegg
2547	6498	hprd
8694	80339	kegg
5080	1045	hprd
8515	1281	kegg
8398	10434	kegg
9466	5599	hprd
7158	8655	hprd
55257	60	hprd
3933	4057	hprd
51082	9533	hprd
2532	6361	hprd
6477	5932	hprd
9111	9146	hprd
56288	9240	hprd
10397	1499	hprd
9397	596	hprd
84618	5150	kegg
1072	70	hprd,kegg
9533	111	kegg
1475	1514	hprd
2264	8823	kegg
2847	5367	hprd
2260	8822	hprd,kegg
5062	3932	hprd
1003	3728	hprd
634	1956	hprd
5080	30062	hprd
7804	1742	hprd
4778	9796	hprd
30834	2982	kegg
80025	8876	kegg
4760	9001	hprd
56893	150771	hprd
3845	1956	kegg
5880	4086	hprd
3661	5055	hprd
3656	9020	kegg
1956	5594	hprd,kegg
7161	83737	hprd
23013	9219	hprd
51143	5867	hprd
9531	9413	hprd
9863	4088	hprd
1589	3291	kegg
5287	84812	kegg
1399	8515	kegg
5359	92595	hprd
9014	6908	hprd
8877	4067	hprd
5436	111	kegg
8871	5331	kegg
5717	7704	hprd
125	54575	kegg
5164	6446	hprd
1841	956	kegg
2911	2776	kegg
27242	8717	hprd
51764	2783	hprd
1457	1482	hprd
6304	3065	hprd
7704	11007	hprd
23616	8867	hprd
7114	71	hprd,kegg
57551	5606	hprd
8859	5426	hprd
2720	3906	kegg
6449	2690	hprd
23345	4000	hprd
5439	112	kegg
64064	3028	kegg
8764	2099	hprd
8928	10589	hprd
25	9051	hprd
9419	1739	hprd
2984	8654	kegg
22981	80851	hprd
1282	1294	hprd
8874	7048	hprd
55170	4128	kegg
377841	7372	kegg
94121	4218	hprd
9988	896	hprd
5192	5193	hprd
1437	5595	kegg
10273	4087	hprd
3294	54579	kegg
4223	83755	hprd
1672	7431	hprd
7408	8996	hprd
5595	3630	kegg
3932	6776	hprd
7341	2120	hprd
27040	920	hprd
5456	5455	hprd
109	10846	kegg
5775	5644	hprd
2678	2937	kegg
2825	2770	hprd
2254	3480	kegg
259230	81537	kegg
25953	2027	hprd
89	9223	kegg
3702	2885	hprd
6403	1462	hprd
8515	1292	kegg
288	8772	hprd
8202	8856	hprd
7535	5921	hprd
5432	115	kegg
427	6609	hprd,kegg
5595	156	hprd
54205	2230	hprd
26058	51729	hprd
8295	2099	hprd
5933	57596	hprd
4905	65991	hprd
22999	6857	hprd
3099	51005	kegg
653888	59	kegg
23287	54205	hprd
1457	3428	hprd
948	7058	kegg
56953	83594	kegg
51475	818	hprd
7173	7054	kegg
5473	23256	hprd
2033	6927	hprd
2273	3516	hprd
9254	115727	kegg
2885	2099	hprd
1457	11244	hprd
4790	7189	kegg
442204	79784	kegg
2669	51291	hprd
10987	2150	hprd
8789	84076	kegg
51762	203068	hprd
1635	1854	kegg
4734	6338	hprd
56915	51010	hprd
4687	1535	hprd
2983	4843	kegg
1119	5130	kegg
5579	302	hprd
11184	2885	hprd
652788	10297	kegg
83988	60	hprd
3675	2335	hprd,kegg
2911	816	kegg
774	115727	kegg
5917	384	kegg
171568	112	kegg
3705	3628	kegg
8772	356	hprd
3654	695	hprd
10241	51588	hprd
10524	9446	hprd
5290	1439	kegg
6790	994	hprd
7514	8021	hprd
4609	6934	kegg
4881	4878	hprd
53371	11007	hprd
5050	57062	hprd
955	8654	kegg
5502	5500	kegg
5578	2670	hprd
10451	1956	hprd
7365	51409	kegg
8550	4629	hprd
11051	84060	hprd
5296	6517	kegg
22920	324	hprd
5580	156	hprd
23414	2623	hprd
2523	2527	kegg
9771	22808	hprd
22800	4301	hprd,kegg
5359	6590	hprd
51251	5148	kegg
10203	10266	hprd
9219	7157	hprd
672	7314	hprd
5970	8517	kegg
5578	5208	hprd
5829	9185	hprd
8516	1290	kegg
1605	3912	kegg
10331	10690	kegg
7203	7428	hprd
253558	8525	kegg
2195	9454	hprd
55297	11276	hprd
26999	5880	kegg
53340	10566	hprd
955	50940	kegg
5594	7249	hprd,kegg
5770	3480	hprd
284217	3688	hprd,kegg
6198	1975	hprd,kegg
3704	50940	kegg
3612	3628	kegg
10848	7157	hprd
71	103910	kegg
5137	2987	kegg
1573	2053	kegg
5335	3791	hprd,kegg
335	7276	hprd
6011	6010	hprd
6655	1956	hprd,kegg
9444	10083	hprd
10174	9729	hprd
51678	23016	hprd
8394	7414	kegg
7781	8943	hprd
63893	6462	hprd
11143	29911	hprd
1906	1909	hprd
80339	55432	kegg
2130	138046	hprd
30833	5147	kegg
55829	7415	hprd
124	501	kegg
2570	1457	hprd
6804	6844	hprd
11171	6635	hprd
956	56953	kegg
27232	2628	kegg
6809	6845	hprd
9611	4204	hprd
9975	7329	hprd
2033	2956	hprd
658	5911	hprd
6329	6645	hprd
6416	1398	kegg
6130	57003	hprd
5335	163688	kegg
23138	4734	hprd
4914	25	hprd
1822	8646	hprd
116844	2335	hprd
953	29922	kegg
4851	3932	hprd
10209	26019	hprd
2147	6696	hprd
9344	84466	hprd
10912	5467	hprd
4016	10516	hprd
840	7431	hprd
6383	462	hprd
7364	1555	kegg
3000	5151	kegg
2104	8204	hprd
22809	27185	hprd
7298	84618	kegg
197257	3945	kegg
4842	154	hprd
957	29922	kegg
136227	871	hprd
4067	1017	hprd
7520	7015	hprd
5444	52	kegg
430	805	hprd
4036	1191	hprd
4907	5142	kegg
6483	29071	kegg
4988	2771	hprd
10494	7534	hprd
1557	242	kegg
6478	6855	hprd
3678	7057	kegg
2475	7124	kegg
19	8777	hprd
5435	2977	kegg
80326	2535	kegg
4097	5396	hprd
23293	7015	hprd
23499	4897	hprd
7046	6615	kegg
79799	10196	kegg
1459	5621	hprd
983	55872	hprd
6349	1230	hprd
36	10449	kegg
1058	1729	hprd
6461	2059	hprd
7534	7166	hprd
4233	6774	hprd
8078	1856	hprd
1794	5880	hprd
4791	602	hprd
7410	5781	kegg
5337	8399	kegg
3838	835	hprd
248	5445	kegg
51251	3704	kegg
7532	5784	hprd
3620	56341	kegg
71	29895	kegg
2810	10607	hprd
7040	3626	kegg
92935	27430	kegg
4103	140691	hprd
3676	3912	kegg
5169	5836	kegg
2130	5886	hprd
3856	3309	hprd
8648	5916	hprd
6303	8525	hprd
5261	79660	kegg
4211	3204	hprd
26136	7408	hprd
8204	2516	hprd
8851	6812	hprd
11338	22827	hprd
8622	270	kegg
1432	2004	hprd
5126	5367	hprd
7533	84612	hprd
79139	3105	hprd
7534	6737	hprd
3910	3685	kegg
30834	4830	kegg
1822	23053	hprd
5578	302	hprd
55643	7046	hprd
135	2774	kegg
9972	56001	hprd
377841	5142	kegg
1406	2033	hprd
5883	3364	hprd
8600	5599	hprd
56949	7507	hprd
1937	116154	hprd
7532	5894	hprd
4088	4303	hprd
4258	51060	kegg
10134	3105	hprd
89882	7164	hprd
3695	1286	kegg
596	3303	hprd
3091	3320	hprd
768211	9943	hprd
204	5138	kegg
1944	11098	hprd
8613	10554	kegg
5118	1281	hprd
3708	3636	kegg
8611	8513	kegg
599	638	hprd
10733	23281	hprd
51196	8503	kegg
4189	6624	hprd
9022	1759	hprd
22809	2550	hprd
398	388	hprd
1672	55183	hprd
27289	5364	hprd,kegg
6502	1026	kegg
5805	2643	kegg
51109	2053	kegg
2308	2099	hprd
1054	4302	hprd
10451	387	hprd,kegg
27018	9618	hprd
7042	3624	kegg
5295	2057	hprd
22999	5864	hprd
638	596	hprd
4086	2737	hprd
836	3554	kegg
1213	80007	hprd
56902	9905	hprd
27040	6503	hprd
10959	1314	hprd
27342	79036	hprd
203	51251	kegg
10015	30011	hprd
2548	2717	kegg
6599	5971	hprd
122042	6019	hprd
8664	1983	hprd
5286	5330	kegg
5602	3667	kegg
2314	86	hprd
3202	7291	hprd
10524	6853	hprd
5791	2534	hprd
2768	5578	hprd
9513	386618	hprd
10419	3717	hprd
2949	2678	kegg
3726	4779	hprd
8564	125061	kegg
10622	377841	kegg
1173	1641	hprd
1262	9635	kegg
5881	128239	kegg
652788	2776	kegg
5160	3948	kegg
114	2782	kegg
1263	7157	hprd
10657	5777	hprd
152789	2550	hprd
259173	5868	hprd
6714	1147	hprd
3021	10919	hprd
5562	6513	kegg
9229	1739	hprd
51225	5058	hprd
5997	54663	hprd
9031	6601	hprd
85417	5347	kegg
4088	10691	hprd
10112	5870	hprd
84958	4687	hprd
204	50484	kegg
5111	4436	hprd
64750	7980	hprd
128	54658	kegg
6607	8487	hprd
51554	6356	hprd
5332	2773	kegg
125	4128	kegg
823	3690	hprd
6480	933	hprd
112950	6837	hprd
1551	5445	kegg
9564	3636	hprd
131	7364	kegg
8396	85477	kegg
10912	7157	kegg
5566	2990	hprd
1237	6360	hprd
240	2878	kegg
3735	1937	hprd
149233	3594	hprd
5147	22931	hprd
84290	824	hprd
25	23624	kegg
1956	6772	hprd
8773	9513	hprd
1948	1742	hprd
311	6277	hprd
7222	6809	hprd
644	54600	kegg
8076	2192	hprd
3678	50509	kegg
3146	3235	hprd
26133	7186	hprd
4857	5093	hprd
6940	10155	hprd
5174	1080	hprd
6662	3837	hprd
8573	493	hprd
9925	11007	hprd
137872	223	kegg
9541	6427	hprd
88	6311	hprd
2896	6590	hprd
10499	6095	hprd
9638	79866	hprd
1945	2046	hprd,kegg
139716	1435	hprd
4351	5214	kegg
51196	8867	kegg
29925	5373	kegg
7532	64837	hprd
1604	718	kegg
3842	8106	hprd
3444	3665	kegg
5573	79666	hprd
203068	3064	hprd
10622	56474	kegg
7851	857	hprd
9318	2671	hprd
5319	5050	kegg
6257	10579	hprd
51762	999	hprd
84067	92840	hprd
3480	5296	hprd,kegg
1729	345456	kegg
4023	51631	hprd
1260	9368	hprd
8328	11043	hprd
5290	3667	kegg
1120	5130	kegg
2052	1545	kegg
156	5037	hprd
27257	9380	hprd
26289	377841	kegg
5062	6416	kegg
9229	9228	hprd
6624	70	hprd
51138	11007	hprd
5431	4831	kegg
2047	1949	kegg
5580	5332	kegg
27165	55824	hprd
354	6590	hprd
9322	6256	hprd
5601	4776	kegg
4601	23309	hprd
23385	5663	hprd
27124	3705	kegg
7157	1958	hprd
7132	4049	hprd,kegg
8202	7533	hprd
4188	84733	hprd
8503	10451	kegg
4893	2773	kegg
5500	10000	kegg
1072	7534	hprd
7253	2771	hprd
7471	8322	kegg
2324	55729	hprd
3728	862	kegg
170680	2125	hprd
3082	3934	hprd
7846	203068	hprd
23193	5788	hprd
8554	51684	hprd
9737	55700	hprd
10799	10248	hprd
3694	3918	kegg
1612	6804	hprd
694	9337	hprd
8833	5151	kegg
953	7083	kegg
9372	4088	hprd,kegg
2626	2353	hprd
613	5921	hprd
3691	3911	kegg
3082	7448	hprd
55	6462	hprd
204851	79753	hprd
2243	4811	hprd
10207	10369	hprd
2736	51384	kegg
5925	6908	hprd
7372	1723	kegg
131	54575	kegg
5934	1871	kegg
5436	954	kegg
57761	207	hprd
8892	4690	hprd
3815	2057	hprd
5569	5566	hprd
251	55308	kegg
3067	54496	kegg
25803	4824	hprd
8503	5881	kegg
9101	10971	hprd
34	38	kegg
1791	2547	hprd
523	7284	hprd
873	1161	hprd
1634	1289	hprd
9318	5914	hprd
84312	3066	hprd
1107	5553	hprd
7529	7249	hprd
125	10941	kegg
2099	5914	hprd
6129	7553	hprd
1040	1606	kegg
108	5141	kegg
1874	9221	hprd
3646	57062	hprd
5684	5685	hprd
57085	185	hprd
9341	6810	hprd
2258	6334	hprd
112	10846	kegg
7529	3831	hprd
1500	1001	hprd
27134	9076	hprd,kegg
64840	89780	hprd,kegg
8784	8995	hprd
6774	7297	kegg
3551	3320	hprd
5256	5499	kegg
163688	5261	kegg
2099	10376	hprd
3675	1288	kegg
131873	3688	kegg
1742	4130	hprd
90427	596	hprd
3689	5908	kegg
1387	6455	hprd
1277	1294	hprd
631	7431	hprd
5566	3708	hprd
9775	51244	hprd
5431	115	kegg
717	718	hprd,kegg
3620	10498	kegg
114609	23471	hprd
5435	5436	hprd
2645	4760	kegg
10941	414	kegg
283	6997	hprd
9128	6426	hprd
6476	10973	kegg
4088	9972	hprd
5781	10253	hprd
240	4051	kegg
10482	56893	hprd
5590	2932	hprd
5601	284403	hprd
55553	1488	hprd
84649	1608	kegg
5322	113612	kegg
1937	1936	hprd
5465	30	kegg
1644	9836	kegg
4188	79843	hprd
4131	7307	hprd
5558	3704	kegg
957	5139	kegg
4086	84079	hprd
11244	54472	hprd
10846	272	kegg
8076	2201	hprd
3613	5336	kegg
4999	1017	hprd
8328	57576	hprd
11218	1660	hprd
1499	10856	hprd
5599	1848	kegg
6654	2261	kegg
10140	4093	hprd
8651	116379	kegg
4087	1778	hprd
3601	3561	hprd
23636	9972	hprd
10423	5330	kegg
1457	55814	hprd
8459	1237	hprd
51497	84978	hprd
1742	6714	hprd
27430	4144	hprd
11128	107	kegg
11218	6634	hprd
9826	387	hprd
57381	7454	hprd
4005	9802	hprd
9869	3066	hprd
115	8654	kegg
3838	51176	hprd
5272	9094	hprd
2146	2975	hprd
2159	7035	hprd,kegg
2972	1457	hprd
7364	1572	kegg
57132	10617	hprd
4066	6929	hprd
11099	660	hprd
9564	3676	kegg
4087	7027	kegg
5296	867	hprd,kegg
387	22989	kegg
2041	1943	kegg
204474	30001	hprd
54715	84445	hprd
91319	4241	hprd
84618	3251	kegg
682	857	hprd
5970	2908	hprd
72	200025	kegg
148170	989	hprd
3066	3621	hprd
6263	2903	kegg
9969	9439	hprd
10580	4301	hprd,kegg
30837	3977	kegg
3707	113026	kegg
26119	7020	hprd
4802	22926	hprd
80308	51205	kegg
55603	56647	hprd
5601	387	kegg
2038	2039	hprd
5810	2237	hprd
25792	1026	hprd
6310	9898	hprd
2931	8893	hprd
2767	154	hprd
9737	2862	hprd
11186	7507	hprd
821	6521	hprd
5359	25844	hprd
10397	1968	hprd
218	3028	kegg
11135	83755	hprd
51477	3612	kegg
27257	5788	hprd
6654	4609	kegg
2033	3838	hprd
229	8277	kegg
8013	10987	hprd
54472	3654	hprd
9475	5595	kegg
5437	2986	kegg
22907	8841	hprd
3276	3420	hprd
9107	6652	kegg
5321	7431	hprd
7111	4703	hprd
7534	7249	hprd
51366	3837	hprd
10912	5901	hprd
5646	7035	hprd
7416	581	hprd
29110	4690	hprd
23413	1813	hprd
51434	29882	hprd,kegg
5605	5291	kegg
114	5142	kegg
54205	6477	kegg
29899	4926	hprd
5532	4775	kegg
64841	2673	kegg
8125	55968	hprd
1608	5406	kegg
2984	5152	kegg
6714	2064	hprd
7465	1398	hprd
5899	5900	kegg
221357	2686	kegg
8612	8694	kegg
6045	64750	hprd
56949	4093	hprd
2906	1499	hprd
55802	26523	hprd
2275	2274	hprd
51144	54658	kegg
2917	10376	hprd
5349	54850	hprd
23191	55845	kegg
25788	8697	hprd
5973	8776	kegg
151648	2547	hprd
3931	2	hprd
9181	387	hprd,kegg
5332	8526	kegg
4258	2937	kegg
9583	6240	kegg
2977	5138	kegg
1956	355	hprd
5359	64115	hprd
6385	7041	hprd
3293	54657	kegg
23032	7428	hprd
5578	120	hprd
85417	29882	kegg
5913	1605	hprd
84532	34	kegg
4356	6187	hprd
8811	2776	hprd
6470	2731	kegg
2037	1812	hprd
27316	1153	hprd
1441	868	kegg
23396	5288	kegg
5336	160851	kegg
112	5137	kegg
7421	3725	hprd
2155	2152	hprd
5471	790	kegg
93034	3615	kegg
3655	87	kegg
26278	30834	hprd
953	4830	kegg
23533	3791	kegg
349565	51251	kegg
1962	80339	kegg
3633	8395	kegg
6892	6890	hprd
1478	1479	hprd
8454	4793	hprd
51053	3217	hprd
5579	2596	hprd
10691	7329	hprd
54658	51451	kegg
629	718	hprd
857	660	hprd
64326	3727	hprd
54579	51409	kegg
26	218	kegg
10368	10125	kegg
122809	3718	kegg
836	7187	hprd
7923	415	kegg
5218	10971	hprd
10672	6004	hprd
2525	10690	kegg
5564	5563	hprd
1936	1457	hprd
3091	1387	hprd,kegg
3553	2	hprd
9240	5584	hprd
3190	26505	hprd
2690	6774	hprd
953	5143	kegg
57596	1739	hprd
449003	9329	hprd
2018	1977	hprd
4088	4087	hprd
335	319	hprd
6829	29115	hprd
2035	1813	hprd
51035	4086	hprd
3293	7366	kegg
3065	23013	hprd
3065	8379	hprd
8516	64098	kegg
3667	57521	hprd
5595	4893	kegg
9	1548	kegg
8202	3164	hprd
1600	6477	hprd
1653	5970	hprd
7157	6117	hprd
3732	920	hprd
10241	79088	hprd
9456	2897	hprd
54715	84528	hprd
23054	1050	hprd
5663	4854	hprd,kegg
3696	7448	hprd,kegg
5598	3164	kegg
6195	1385	hprd
9024	994	hprd
2628	501	kegg
7088	2079	hprd
124583	3000	kegg
841	839	hprd
3661	4283	kegg
2683	3938	kegg
54977	80345	hprd
8503	3667	hprd,kegg
2869	6915	hprd
324	5515	hprd
23533	3702	kegg
4224	5741	hprd
1032	79735	hprd
23013	5914	hprd
1030	595	kegg
861	2033	hprd
920	7037	hprd
3483	3488	hprd
3691	5747	hprd,kegg
3897	3685	hprd
56915	6421	hprd
124583	8833	kegg
11266	57562	hprd
5914	5371	hprd
7041	1399	hprd
6425	11211	kegg
1892	9249	kegg
2626	5469	hprd
10127	30008	hprd
2948	2686	kegg
867	7462	hprd
6891	3107	hprd
7170	60	hprd
2194	54995	kegg
1558	4051	kegg
509	64219	hprd
4487	8554	hprd
1144	2885	hprd
1033	1018	hprd
5338	6812	hprd
57630	4294	hprd
10007	3101	kegg
6778	3717	kegg
6416	208	kegg
3645	2885	kegg
2549	3635	hprd
6470	275	kegg
4689	2547	hprd
5870	1121	hprd
2939	1557	kegg
7534	4303	hprd
4054	1839	hprd
114769	8767	hprd
6714	7533	hprd
11051	60491	hprd
5138	2987	kegg
6262	683	kegg
5594	2353	hprd,kegg
1499	1001	hprd
81493	1837	hprd
27332	26128	hprd
5467	51	kegg
6604	9971	hprd
8797	8795	hprd
5880	1793	kegg
7532	84254	hprd
3265	10342	kegg
3777	7531	hprd
55660	84557	hprd
4893	25780	kegg
151648	6176	hprd
4548	191	kegg
5547	183	hprd
203	5144	kegg
26279	5168	kegg
5693	6891	hprd
2026	89927	hprd
6310	128434	hprd
3696	87	kegg
5305	51196	kegg
810	4842	kegg
3696	1284	kegg
5566	84699	kegg
4115	117246	hprd
8761	55183	hprd
2026	374291	hprd
7019	4860	hprd
2744	8833	kegg
5136	1633	kegg
5292	6470	hprd
93034	271	kegg
6880	3054	hprd
9821	2185	hprd
598	5970	kegg
3693	50509	kegg
6310	6311	hprd
5291	3845	kegg
324	3728	hprd
